date,turnover,event
2025-06-06,1.0,rebalance
2025-06-13,1.0,rebalance
2025-06-20,0.8,rebalance
2025-06-27,0.8999999999999998,rebalance
2025-07-11,0.9003335602486613,rebalance
2025-07-18,0.8,rebalance
2025-07-25,0.8984626682647578,rebalance
2025-08-01,0.8,rebalance
2025-08-08,0.690482888429663,rebalance
2025-08-15,0.40131647085247724,rebalance
2025-08-22,0.2060233332080928,rebalance
2025-08-29,0.5,rebalance
2025-09-05,0.4074495699075128,rebalance
2025-09-12,0.6000000000000001,rebalance
2025-09-19,0.507424320815924,rebalance
2025-09-26,1.0,rebalance
2025-10-03,0.7999999999999999,rebalance
2025-10-10,0.6005199307565016,rebalance
2025-10-17,0.604318806704343,rebalance
2025-10-24,0.7999999999999999,rebalance
2025-10-31,0.8,rebalance
2025-11-07,0.8966255164723156,rebalance
2025-11-14,0.9999999999999999,rebalance
2025-11-21,1.0,rebalance
2025-11-28,0.5033018874979169,rebalance
2025-12-05,0.4010368715211563,rebalance
2025-12-12,0.7000000000000001,rebalance
2025-12-19,0.6972899613802439,rebalance
2025-12-26,0.40829205144591196,rebalance
2026-01-02,0.9,rebalance
2026-01-09,0.8026002665019656,rebalance
2026-01-16,0.39989643964870447,rebalance
2026-01-23,0.7076351558662335,rebalance
2026-01-30,0.8,rebalance
2026-02-06,0.7,rebalance
2026-02-13,0.7007625649441198,rebalance
2026-02-20,0.8014128615357203,rebalance
2026-02-27,0.6048836976705008,rebalance
2026-03-06,0.5245502984503366,rebalance
2026-03-13,0.3933927660189909,rebalance
2026-03-20,0.10924480598177579,rebalance
2026-03-27,0.49233467155557015,rebalance
